timestamp,Pond_ID,Fish_Species,pH,Temperature,TDS,Turbidity,Distance,Red,Green,Blue,Clear,Water_Type
2026-06-14T10:46:57.206195,1,Tengra,7.19,27.9,240.62,4.94,0.21,252,252,252,252,Contaminated
2026-06-14T10:46:58.206293,1,Tengra,7.2,27.9,242.59,4.97,0.21,252,252,252,252,Contaminated
2026-06-14T10:46:59.206394,1,Tengra,7.21,27.8,244.57,4.98,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:00.206501,1,Tengra,7.22,27.8,246.57,4.99,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:01.206591,1,Tengra,7.23,27.7,248.56,5.0,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:02.206686,1,Tengra,7.24,27.6,250.57,5.0,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:03.206792,1,Tengra,7.24,27.5,252.56,5.0,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:04.206921,1,Tengra,7.25,27.3,254.56,4.99,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:05.207050,1,Tengra,7.26,27.2,256.55,4.97,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:06.207160,1,Tengra,7.26,27.1,258.53,4.95,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:07.207255,1,Tengra,7.27,26.9,260.49,4.93,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:08.207363,1,Tengra,7.28,26.8,262.44,4.9,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:09.207490,1,Tengra,7.28,26.6,264.36,4.87,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:10.207584,1,Tengra,7.28,26.4,266.27,4.83,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:11.207673,1,Tengra,7.29,26.2,268.15,4.79,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:12.207758,1,Tengra,7.29,26.1,269.99,4.74,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:13.207851,1,Tengra,7.29,25.9,271.81,4.69,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:14.207944,1,Tengra,7.3,25.7,273.59,4.63,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:15.208037,1,Tengra,7.3,25.5,275.34,4.57,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:16.208121,1,Tengra,7.3,25.3,277.04,4.51,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:17.208205,1,Tengra,7.3,25.1,278.7,4.44,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:18.208284,1,Tengra,7.3,24.9,280.32,4.37,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:19.208691,1,Tengra,7.3,24.7,281.88,4.3,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:20.208779,1,Tengra,7.3,24.5,283.4,4.22,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:21.208905,1,Tengra,7.3,24.3,284.86,4.14,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:22.209022,1,Tengra,7.29,24.1,286.27,4.06,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:23.209104,1,Tengra,7.29,23.9,287.62,3.97,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:24.209197,1,Tengra,7.29,23.7,288.91,3.88,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:25.209287,1,Tengra,7.28,23.5,290.13,3.79,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:26.209392,1,Tengra,7.28,23.4,291.29,3.7,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:27.210515,1,Tengra,7.27,23.2,292.39,3.6,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:28.210700,1,Tengra,7.27,23.1,293.42,3.51,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:29.210823,1,Tengra,7.26,22.9,294.37,3.41,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:30.210943,1,Tengra,7.26,22.8,295.26,3.31,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:31.211056,1,Tengra,7.25,22.6,296.07,3.21,0.21,252,252,252,252,Contaminated
2026-06-14T10:47:32.211160,1,Tengra,7.24,22.5,296.81,3.11,0.21,252,252,252,252,Contaminated
